NCT_ID,Brief_Title,Official_Title,Start_Date,Year,Status,Phase,Enrollment,Enrollment_Type,Sponsor_Class,Countries,Subspecialty,Retina_Subtype,Modality,AI_Tag,Was_UpRanked,Source_MeSH,Source_Text
NCT01846299,To Assess the Efficacy and Safety of Intravitreal Ranibizumab in People With Vision Loss Due to Macular Edema,"A 12-month, Randomized, Double-masked, Sham-controlled, Multicenter Study to Evaluate the Efficacy and Safety of 0.5mg Ranibizumab Intravtitreal Injections in Patients With Visual Impairment Due to Vascular Endothelial Growth Factor (VEGF)Driven Macular Edema",2013-10-31,2013,COMPLETED,PHASE3,181.0,ACTUAL,Industry,Australia|Belgium|Canada|Czechia|France|Germany|Hungary|Ireland|Israel|Italy|Latvia|Netherlands|Russia|Singapore|Slovakia|South Africa|South Korea|Spain|Switzerland|Turkey (Türkiye)|United Kingdom,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT01846351,Intravitreal Anti-VEGF in Exudative AMD With Epiretinal Membranes,Visual and Anatomic Outcomes of Intravitreal Anti-VEGF Therapy for Exudative Age-related Macular Degeneration With Concurrent Significant Epiretinal Membrane.,2006-07-31,2013,COMPLETED,,16.0,ACTUAL,Other,Missing/Not Listed,Uveitis & Inflammation,Uveitis & Inflammation,Surgical/Interventional,False,True,True,True
NCT01847118,"A Phase Ia, Dose Escalation Study of Humanized Anti-VEGF Monoclonal Antibody (Sevacizumab) Injection in Patients With Advanced or Metastatic Solid Tumors","A Phase Ia, Dose Escalation Study of Humanized Anti-VEGF Monoclonal Antibody (Sevacizumab) Injection in Patients With Advanced or Metastatic Solid Tumors",2013-04-30,2013,UNKNOWN,PHASE1,31.0,ESTIMATED,Industry,China,Retina,Medical Retina,Pharmacologic,False,False,False,True
NCT01847365,TES for the Treatment of RP,Transcorneal Electrical Stimulation for the Treatment of Retinitis Pigmentosa - a Multicentre Safety Study of the Okustim® System,2013-04-30,2013,COMPLETED,,14.0,ACTUAL,Other,United Kingdom,Retina,Retina (Other/Unclear),Device/Hardware,False,False,True,True
NCT01847638,Prolensa (Bromfenac) 0.07% QD vs. Ilevro (Nepafenac) 0.3% QD for Treatment of Ocular Inflammation Post Cataract Surgery,Clinical Outcomes of Prolensa (Bromfenac Ophthalmic Solution) 0.07% QD vs. Ilevro (Nepafenac Ophthalmic Suspension) 0.3% QD for Treatment of Ocular Inflammation Associated With Cataract Surgery,2013-04-01,2013,COMPLETED,,50.0,ACTUAL,Other,United States,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT01848041,Safety and Efficacy Study of RVL-1201 in Acquired Blepharoptosis,"A Randomized, Double-Masked, Placebo-Controlled Phase 1/2a Study of the Efficacy and Safety of Two Dosing Regimens of RVL-1201 in the Treatment of Acquired Blepharoptosis",2013-05-31,2013,COMPLETED,PHASE1/PHASE2,46.0,ACTUAL,Industry,United States,Oculoplastics & Orbit,Oculoplastics & Orbit,Pharmacologic,False,False,True,True
NCT01848288,Intra-Operative Metrics With CENTURION® and INFINITI® Vision Systems,Intra-Operative Metrics and Clinical Outcomes After Cataract Surgery With the CENTURION® Vision System and the INFINITI® Vision System,2013-07-31,2013,COMPLETED,,112.0,ACTUAL,Industry,United States,Cataract & Lens,Cataract & Lens,Surgical/Interventional,False,True,True,True
NCT01849536,Corneal Biomechanics and Continuous IOP Monitoring Using Soft Contact Lenses in Glaucomatous Patients,Corneal Biomechanics and Continuous IOP Monitoring Using Soft Contact Lenses in Glaucomatous Patients,2013-01-31,2013,COMPLETED,,30.0,ACTUAL,Other,France,Glaucoma,Glaucoma,Device/Hardware,False,False,True,True
NCT01849692,ESBA1008 Microvolume Study,"A Prospective, Two-Staged, Single-Masked Study to Evaluate the Effect of ESBA1008 Applied by Microvolume Injection or Infusion in Subjects With Exudative Age-Related Macular Degeneration",2013-06-30,2013,COMPLETED,PHASE2,107.0,ACTUAL,Industry,United States,Uveitis & Inflammation,Uveitis & Inflammation,Pharmacologic,False,False,True,True
NCT01850979,Treatment of Dry Eye Using 0.03% Tacrolimus Eye Drops,Treatment of Dry Eye Using 0.03% Tacrolimus Eye Drops: Prospective Double-Blind Randomized Study,2010-02-28,2013,COMPLETED,PHASE4,24.0,ACTUAL,Other,Brazil,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT01851408,"Sorafenib and Temsirolimus in Treating Patients With Metastatic, Recurrent, or Unresectable Melanoma",Phase 2 Study of the Combination of BAY 43-9006 (Sorafenib) and CCI-779 (Temsirolimus) in Patients With Metastatic Melanoma,2006-04-30,2013,WITHDRAWN,PHASE2,0.0,ACTUAL,NIH,Missing/Not Listed,Ocular Oncology,Ocular Oncology,Pharmacologic,False,False,False,True
NCT01851434,Natural History of Optic Neuritis,Natural History of Optic Neuritis,2013-03-20,2013,TERMINATED,,8.0,ACTUAL,NIH,Israel|United States,Neuro-Ophthalmology,Neuro-Ophthalmology,Other/Unspecified,False,False,True,True
NCT01852084,Hydrophobic Acrylic Toric IOL Designed to Reduce the Effects of Preoperative Corneal Astigmatism,To Evaluate the Safety and Effectiveness of the EnVista® One-Piece Hydrophobic Acrylic Toric IOL Designed to Reduce the Effects of Preoperative Corneal Astigmatism on Postoperative Refraction Following Cataract Surgery,2013-03-06,2013,COMPLETED,,191.0,ACTUAL,Industry,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,True,True
NCT01852825,MK-8237 (SCH900237) Biomarker Study in Participants With Allergic Rhinitis or Rhinoconjunctivitis (MK-8237-009),"A Two Part, Randomized Clinical Trial to Study Biomarkers of MK-8237 (SCH 900237) Treatment in Subjects With House Dust Mite Induced Allergic Rhinitis or Rhinoconjunctivitis",2013-11-27,2013,COMPLETED,PHASE1,26.0,ACTUAL,Industry,United Kingdom,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,False,True
NCT01853072,Nepafenac Once Daily for Macular Edema - Study 1,"Randomized, Double-Masked, Vehicle Controlled, Clinical Evaluation To Assess The Safety And Efficacy Of Nepafenac Ophthalmic Suspension, 0.3% For Improvement In Clinical Outcomes Among Diabetic Subjects Following Cataract Surgery",2013-06-30,2013,COMPLETED,PHASE3,881.0,ACTUAL,Industry,United States,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT01853085,A Study of Patients With Primary Open Angle Glaucoma or Ocular Hypertension Switched to Lumigan® UD Monotherapy for Medical Reasons,,2013-04-01,2013,COMPLETED,,1830.0,ACTUAL,Industry,Germany,Glaucoma,Glaucoma,Pharmacologic,False,False,True,True
NCT01853696,Comparison of Corticosteroid Dosing Regimens After Endothelial Keratoplasty,"Prospective, Randomized Comparison of Corticosteroid Dosing Regimens Following Endothelial Keratoplasty",2013-03-31,2013,COMPLETED,PHASE4,167.0,ACTUAL,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT01853722,"A Phase 2, Open-Label, Randomized, Parallel Group, Placebo-Controlled, Single-Center Study to Assess Anti-microbial Efficacy and Safety of DCN01 Compared to Unisol® Following Topical Periocular Administration in Healthy Volunteers","A Phase 2, Open-Label, Randomized, Parallel Group, Placebo-Controlled, Single-Center Study to Assess Anti-microbial Efficacy and Safety of DCN01 Compared to Unisol® Following Topical Periocular Administration in Healthy Volunteers",2013-04-30,2013,COMPLETED,PHASE2,62.0,ACTUAL,Industry,United States,General/Other,General/Other,Pharmacologic,False,False,True,True
NCT01853930,Translation of Eye Movement Reading Training to Clinical Practice,Translation of Eye Movement Reading Training to Clinical Practice,2014-01-01,2013,COMPLETED,,33.0,ACTUAL,U.S. Fed,United States,Retina,Retina (Other/Unclear),Behavioral/Service,False,False,True,True
NCT01854593,Prospective Randomized Controlled Study of Intravitreal Injection of Bevacizumab for Proliferative Diabetic Retinopathy,Prospective Randomized Controlled Study of Intravitreal Injection of 0.16 mg Bevacizumab One Day Before Surgery for Proliferative Diabetic Retinopathy,2012-05-31,2013,COMPLETED,PHASE4,69.0,ACTUAL,Other,Japan,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT01854736,Molecular and Cellular Mechanism in the Course of Immunotherapy With a Phleum Pratense Oral Lyophilisate,Molecular and Cellular Mechanism in the Course of Immunotherapy With a Phleum Pratense Oral Lyophilisate,2013-04-30,2013,COMPLETED,PHASE4,51.0,ACTUAL,Industry,Spain,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,False,True
NCT01854905,An Observational Study of Dry Eye Prior to Laser-Assisted in Situ Keratomileusis (LASIK) Therapy,,2013-05-31,2013,COMPLETED,,400.0,ACTUAL,Industry,Russia,Cornea & Ocular Surface,Cornea & Ocular Surface,Other/Unspecified,False,False,True,False
NCT01855802,Greek Physicians Perceptions Regarding Generics Prescribing in Glaucoma,Greek Physicians Perceptions Regarding Generics Prescribing in Glaucoma,2013-04-30,2013,COMPLETED,,70.0,ACTUAL,Other,Greece,Glaucoma,Glaucoma,Other/Unspecified,False,False,True,True
NCT01857102,Toric Eye Strain and Stability Study,,2013-09-30,2013,COMPLETED,,159.0,ACTUAL,Industry,United States,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT01857440,The Flashing Light-Induced Pupil Response (FLIPR) Glaucoma Study,The Flashing Light-Induced Pupil Response (FLIPR) Glaucoma Study,2013-05-31,2013,COMPLETED,,32.0,ACTUAL,Other,United States,Glaucoma,Glaucoma,Other/Unspecified,False,False,False,True
NCT01857544,Study of Intravitreal Aflibercept Injection for Persistent CRVO-associated Macular Edema Despite Prior Anti-VEGF Therapy,Phase 4 Study of Intravitreal Aflibercept Injection for Recalcitrant Central Retinal Vein Occlusion Associated Macular Edema Despite Prior Anti-Vascular Endothelial Growth Factor (VEGF) Therapy. (ARChiMEDES),2013-06-30,2013,UNKNOWN,PHASE4,10.0,ACTUAL,Other,United States,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT01857752,Phase II Study Temozolomide for Retinoblastoma Metastatic to the Central Nervous System for Patients From Guatemala,Phase II Study Temozolomide for Retinoblastoma Metastatic to the Central Nervous System for Patients From Guatemala,2012-03-31,2013,TERMINATED,PHASE2,3.0,ACTUAL,Other,Guatemala,Ocular Oncology,Ocular Oncology,Pharmacologic,False,False,True,False
NCT01858701,Visual Performance Investigation of Two Toric Soft Contact Lenses,Visual Performance Investigation of Two Toric Soft Contact Lenses,2013-05-31,2013,COMPLETED,,49.0,ACTUAL,Industry,Canada,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT01859299,Intestinal Bacteria and Ocular Inflammatory Disease,Microbiome and Ocular Inflammatory Disease,2013-08-27,2013,COMPLETED,,131.0,ACTUAL,NIH,United States,Uveitis & Inflammation,Uveitis & Inflammation,Other/Unspecified,False,False,True,True
NCT01859702,Pharmacokinetic Evaluation of Moxifloxacin in Vigadexa® in Aqueous Humor Samples Following Preoperative Antibiotic/Steroid Dosing in Cataract Surgery Patients,Pharmacokinetic Evaluation of Moxifloxacin in Vigadexa® in Aqueous Humor Samples Following Preoperative Antibiotic/Steroid Dosing in Cataract Surgery Patients,2012-04-30,2013,COMPLETED,PHASE4,36.0,ACTUAL,Industry,Missing/Not Listed,Cataract & Lens,Cataract & Lens,Pharmacologic,False,False,True,True
NCT01859910,Compression of the Lid Margin Increase Microbial Contamination Risk of Patients Undergoing Cataract Surgery,Compression of the Lid Margin Increase Microbial Contamination Risk of Patients Undergoing Cataract Surgery,2011-10-31,2013,COMPLETED,,306.0,ACTUAL,Other,China,Cataract & Lens,Cataract & Lens,Surgical/Interventional,False,False,True,True
NCT01860027,Eye Movements and Reading Disabilities,Reliability of Clinical Eye Movement Tests as Screening Devices for Reading Disabilities,2013-12-31,2013,TERMINATED,,1.0,ACTUAL,Other,United States,General/Other,General/Other,Other/Unspecified,False,False,False,True
NCT01860092,New Enrollment Post-Approval Study of the Argus® II Retinal Prosthesis System,New Enrollment Post-Approval Study of the Argus® II Retinal Prosthesis System,2014-01-31,2013,TERMINATED,,53.0,ACTUAL,Industry,United States,Retina,Retina (Other/Unclear),Other/Unspecified,False,False,True,True
NCT01860534,"""Eye Protection After Mydriatic Use for ROP Screening: Impact on Vitals Signs and Pain Scores""","""Eye Protection After Mydriatic Use for ROP Screening: Impact on Vitals Signs and Pain Scores""",2011-07-31,2013,COMPLETED,,28.0,ACTUAL,Other,United States,Pediatrics & Strabismus,Pediatrics & Strabismus,Behavioral/Service,False,False,True,True
NCT01860586,Eye Injections of Bevacizumab for Lowering Risk of Scar Tissue in the Retina and Repeated Retinal Detachment.,A Prospective Pilot Study Evaluating the Effect of Intravitreal Injection of Bevacizumab on Recurrent Retinal Detachment Due to Proliferative Vitreoretinopathy,2013-06-30,2013,COMPLETED,,20.0,ACTUAL,Other,United States,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT01860664,Hydrocortisone Ophthalmic Ointment 0.5% for Treatment of Allergic Conjunctivitis,Phase 2 EFFICACY AND SAFETY OF HYDROCORTISONE OPHTHALMIC OINTMENT - VERSUS PLACEBO IN THE TREATMENT OF ALLERGIC CONJUNCTIVITIS,2013-05-31,2013,TERMINATED,PHASE2,15.0,ACTUAL,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT01861470,REDEXAM - Reducing Painful Eye Examinations in Preterm Infants,Reducing Painful Eye Examinations in Preterm Infants,2013-11-30,2013,COMPLETED,,500.0,ACTUAL,Other,United Kingdom,Retina,Retina (Other/Unclear),Other/Unspecified,False,False,True,True
NCT01861925,Study of Clinical Performance of Corneal Topography Measurement Using an Optical Biometer,Lenstar LS 900 Topography,2013-06-30,2013,COMPLETED,,50.0,ACTUAL,Industry,Switzerland,Cornea & Ocular Surface,Cornea & Ocular Surface,Other/Unspecified,False,False,False,True
NCT01862627,Macular Retinoschisis and Detachment Associated With Glaucomatous Optic Neuropathy,Macular Retinoschisis and Detachment Associated With Glaucomatous Optic Neuropathy But Without Optic Disc Pit Nor High Myopia,2004-12-31,2013,COMPLETED,,11.0,ACTUAL,Other,Japan,Glaucoma,Glaucoma,Surgical/Interventional,False,False,True,True
NCT01863199,Impact of Home Monitoring to Decrease the Treatment Burden for Neovascular Age-related Macular Degeneration (AMD),A Clinical Trial to Assess the Impact of Home Monitoring to Decrease the Treatment Burden for Neovascular Macular Degeneration (the LIBERTY Study).,2013-05-31,2013,COMPLETED,PHASE4,60.0,ACTUAL,Other,United States,Uveitis & Inflammation,Uveitis & Inflammation,Pharmacologic,False,False,True,True
NCT01863238,An Ocular Safety Study of Ivacaftor-Treated Pediatric Patients 11 Years of Age or Younger With Cystic Fibrosis,An Ocular Safety Study of Ivacaftor-Treated Pediatric Patients 11 Years of Age or Younger With Cystic Fibrosis,2013-05-31,2013,COMPLETED,,95.0,ACTUAL,Industry,United States,General/Other,General/Other,Pharmacologic,False,False,False,True
NCT01863368,Clinical Evaluation of Systane® ULTRA Compared to OPTIVE® in Ocular Surface Staining,Clinical Evaluation of Systane® ULTRA Compared to OPTIVE® in Ocular Surface Staining,2013-09-30,2013,COMPLETED,,105.0,ACTUAL,Industry,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Other/Unspecified,False,False,True,True
NCT01863446,Effects of Light on Melatonin and Contractions in Pregnant Women,Effects of Light on Melatonin and Contractions in Pregnant Women,2013-05-31,2013,COMPLETED,,51.0,ACTUAL,Other,United States,General/Other,General/Other,Device/Hardware,False,False,False,True
NCT01863953,A Safety and Efficacy Study of Fixed-Combination Bimatoprost and Brimonidine in Chronic Glaucoma or Ocular Hypertension,,2013-06-30,2013,COMPLETED,PHASE2,112.0,ACTUAL,Industry,United States,Glaucoma,Glaucoma,Pharmacologic,False,False,True,True
NCT01864317,Assessment of Optic Nerve Radiation in Patients With Glaucoma and Ocular Hypertension by 7 Tesla Diffusion Tensor Imaging,Assessment of Optic Nerve Radiation in Patients With Glaucoma and Ocular Hypertension by 7 Tesla Diffusion Tensor Imaging,2015-11-30,2013,TERMINATED,PHASE2,120.0,ESTIMATED,Other,Austria,Glaucoma,Glaucoma,Device/Hardware,False,False,True,True
NCT01864330,Influence of Lachrymal Substitutes on Tear Film Thickness in Patients With Moderate Dry Eye Syndrome,Influence of Lachrymal Substitutes on Tear Film Thickness in Patients With Moderate Dry Eye Syndrome,2013-05-31,2013,COMPLETED,PHASE4,60.0,ACTUAL,Other,Austria,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,True,True
NCT01864486,Restoring Vision With the Intelligent Retinal Implant System (IRIS V1)in Patients With Retinal Dystrophy,Restoring Vision With the Intelligent Retinal Implant System (IRIS V1)in Patients With Retinal Dystrophy (Title in France: Compensation of Vision With the Intelligent Retinal Implant System (IRIS V1) in Patients With Retinal Dystrophy),2013-04-30,2013,COMPLETED,,20.0,ESTIMATED,Industry,Austria|France|Germany,Uveitis & Inflammation,Uveitis & Inflammation,Device/Hardware,False,False,True,True
NCT01864642,Effects of a Single OMT on Intraocular Pressure (IOP) in Ocular Hypertenive or Glaucoma Suspect Subjects,A Study of the Effects of a Single Osteopathic Manipulative Treatment (OMT) on Intraocular Pressure (IOP)in Un-medicated Confirmed Ocular Hypertensive (OHT) or Glaucoma Suspect Subjects,2013-07-31,2013,COMPLETED,,28.0,ACTUAL,Other,United States,Glaucoma,Glaucoma,Surgical/Interventional,False,False,True,True
